ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,708
1,searcher,0,Did not die,708
2,searcher,0,Did not die,708
3,searcher,0,Did not die,708
4,searcher,0,Did not die,708
5,searcher,0,Did not die,708
6,digger,0,Did not die,708
7,digger,0,Did not die,708
8,digger,0,Did not die,708
9,digger,0,Did not die,708
10,digger,0,Pit,560
11,minerBuilder,0,Did not die,708
12,minerBuilder,0,Did not die,708
13,minerBuilder,0,Pit,482
14,minerBuilder,0,Did not die,708
15,minerBuilder,0,Did not die,708
16,superMiner,0,Did not die,708
17,superMiner,5,Did not die,708
18,superMiner,0,Did not die,708
19,superMiner,0,Did not die,708
20,superMiner,0,Did not die,708
21,ultimateMiner,0,Lava,707
22,ultimateMiner,5,Did not die,708
23,ultimateMiner,0,Pit,639
24,ultimateMiner,0,Did not die,708
25,ultimateMiner,0,Did not die,708
