ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,531
1,searcher,0,Did not die,531
2,digger,0,Did not die,531
3,digger,0,Did not die,531
4,digger,0,Did not die,531
5,digger,0,Did not die,531
6,digger,0,Did not die,531
7,minerBuilder,0,Did not die,531
8,minerBuilder,0,Did not die,531
9,minerBuilder,0,Did not die,531
10,minerBuilder,0,Pit,411
11,minerBuilder,0,Pit,530
12,superMiner,0,Did not die,531
13,superMiner,0,Did not die,531
14,superMiner,5,Did not die,531
15,superMiner,0,Did not die,531
16,superMiner,0,Pit,475
17,ultimateMiner,0,Did not die,531
18,ultimateMiner,0,Did not die,531
19,ultimateMiner,0,Did not die,531
20,ultimateMiner,0,Did not die,531
21,ultimateMiner,0,Did not die,531
