ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,529
1,searcher,0,Did not die,529
2,searcher,0,Did not die,529
3,searcher,0,Did not die,529
4,searcher,0,Did not die,529
5,minerBuilder,0,Did not die,529
6,minerBuilder,0,Did not die,529
7,minerBuilder,0,Lava,528
8,minerBuilder,0,Did not die,529
9,minerBuilder,0,Did not die,529
10,superMiner,0,Pit,431
11,superMiner,5,Did not die,529
12,superMiner,0,Did not die,529
13,superMiner,0,Did not die,529
14,superMiner,0,Did not die,529
15,ultimateMiner,0,Did not die,529
16,ultimateMiner,0,Pit,487
17,ultimateMiner,5,Did not die,529
18,ultimateMiner,0,Pit,373
19,ultimateMiner,0,Did not die,529
