ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,575
1,searcher,0,Did not die,575
2,searcher,0,Did not die,575
3,searcher,0,Did not die,575
4,searcher,0,Did not die,575
5,digger,0,Did not die,575
6,digger,0,Did not die,575
7,digger,0,Did not die,575
8,digger,0,Pit,506
9,digger,0,Did not die,575
10,minerBuilder,0,Lava,566
11,minerBuilder,0,Pit,396
12,minerBuilder,0,Lava,574
13,minerBuilder,0,Did not die,575
14,minerBuilder,3,Did not die,575
15,superMiner,3,Did not die,575
16,ultimateMiner,0,Pit,452
17,ultimateMiner,0,Did not die,575
18,ultimateMiner,0,Did not die,575
19,ultimateMiner,0,Did not die,575
20,ultimateMiner,0,Did not die,575
