ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,536
1,searcher,0,Did not die,536
2,searcher,0,Did not die,536
3,searcher,0,Did not die,536
4,searcher,0,Did not die,536
5,minerBuilder,0,Did not die,536
6,minerBuilder,3,Did not die,536
7,minerBuilder,3,Did not die,536
8,minerBuilder,0,Did not die,536
9,minerBuilder,0,Pit,485
10,superMiner,0,Lava,535
11,superMiner,0,Did not die,536
12,superMiner,0,Did not die,536
13,superMiner,0,Did not die,536
14,superMiner,0,Did not die,536
15,ultimateMiner,0,Did not die,536
16,ultimateMiner,0,Did not die,536
17,ultimateMiner,0,Pit,427
18,ultimateMiner,0,Pit,362
19,ultimateMiner,0,Did not die,536
