ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,585
1,searcher,0,Did not die,585
2,searcher,0,Did not die,585
3,searcher,0,Did not die,585
4,searcher,0,Did not die,585
5,digger,0,Did not die,585
6,digger,0,Did not die,585
7,digger,0,Did not die,585
8,digger,0,Did not die,585
9,digger,0,Pit,514
10,minerBuilder,5,Did not die,585
11,minerBuilder,0,Did not die,585
12,minerBuilder,0,Did not die,585
13,minerBuilder,0,Did not die,585
14,minerBuilder,0,Did not die,585
15,superMiner,0,Lava,558
16,ultimateMiner,0,Lava,584
17,ultimateMiner,5,Did not die,585
18,ultimateMiner,0,Pit,457
19,ultimateMiner,0,Pit,398
20,ultimateMiner,0,Did not die,585
